0.228517,0.683883,1.49767,0.648269,0.0681077,0.367521,0.00530563,0,0.335316,0.859944,0,0.0110666,0.207979,0.719,1.60636,0.28962,0.0139823,0.797012,0.474074,1.42036,0.165292,1.39406,0.241292,0.723452
0.375813,0.701195,1.35278,0.368873,0.0237106,0.418727,0.190469,0,0.226314,0.166775,0,0.0374031,0.10122,0.502444,1.52907,0.215256,0.282312,0.800381,0.366786,0.595113,0.11156,2.2274,0.255364,0.72756
0.511897,0.673689,1.38921,0.23332,0,0.463561,0.337692,0,0.0435585,0.0489334,0,0.305357,0.442784,0.19163,2.24145,0.197601,0.663913,0.899036,0.535383,0.0101412,0.0214719,1.07534,0.252229,1.18177
0.968191,1.16635,0.832501,0.171143,0,0.0829312,0.173297,0,0,0,0.0428772,0.539143,0.617532,0.56201,2.16103,0.131964,0.521849,0.228285,0.763229,0,0.0137074,0.736327,0.275742,1.25001
0.129403,0.169703,1.04593,0.286025,0.0962028,0,0,0.0810288,0.430855,0.546201,0.708956,0.685364,0.0835878,0.97158,1.32806,0.216131,0.48759,0.062269,0.0959521,0.0178362,0.13063,0.745389,0.548124,1.46835
0.00370457,0,0.259802,1.32822,0.580204,0.0768039,0,0.256015,0.418592,1.55697,0.539624,0.00956006,0.723166,0.717106,0.841401,0.464043,0.174909,0.0530467,0.408955,0.591955,0.246532,1.78783,0.281076,0.885677
0.00301005,0.00752389,0.753325,0.773621,0.83994,0.199568,0.0217554,0,0.448254,1.41171,0.309319,0.00407421,0.732023,0.48093,1.53651,0.249424,0.267881,0.0850181,0.566412,0.903885,0.485658,1.31545,0.300799,0.767368
0.0644699,0.134017,1.03502,0.394004,0.61733,0.441997,0,0,0.626735,1.40777,0.0146221,0.00439012,0.487276,0.291388,1.85021,0.115747,0.211914,0.188654,0.579589,1.02193,0.648793,1.40205,0.242352,0.906222
0.19151,0.575733,1.59769,0.936062,0.341385,0.248344,0.00438921,0,0.499591,1.1761,0.000311461,0.00689069,0.407995,0.317945,1.90668,0.301797,0.158623,0.228892,0.644572,0.938394,0.588685,1.3152,0.00534732,0.980356
0.314128,0.690269,1.71962,0.69896,0.0234559,0.197891,0.03847,0,0.416975,0.739719,0,0.12787,0.392057,0.368162,1.82,0.225353,0.270504,0.253984,0.729675,0.869279,0.411992,1.38433,0.0233004,1.03949
0.433748,0.705256,1.50124,0.463701,0,0.248871,0.285438,0,0.125093,0.478339,0,0.0921846,0.144944,0.889823,1.34907,0.235171,0.178344,0.401991,0.747892,0.484171,0.0914748,1.86216,0.296017,0.601674
0.647889,0.890493,1.18104,0.233722,0,0.310995,0.568442,0,0,0.0305841,0,0.227113,0.299155,1.62548,1.36459,0.211188,0.478936,0.587455,0.627663,0.143946,0.0327994,0.640686,0.3161,0.0739186
0.999872,1.54233,0.671988,0.0623096,0.0550584,0.0555443,0.429554,0,0,0.728249,0.075643,0.435205,0.485347,1.39149,0.609263,0.25984,0.486765,0.0571736,0.671537,0.277987,0.0348955,1.02081,0.324632,0.140741
